2025-01-26 23:48:32,745 - __main__ - INFO - 
2025-01-27 00:08:19,909 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:08:30,092 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:08:40,336 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:08:50,577 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:00,809 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:11,054 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:21,304 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:31,629 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:41,914 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:09:52,566 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
